PLASTIC BASTION PRIVATE LIMITED,yabhishek684@gmail.com,01090192b9785396-0e871112-ff81-4c81-beb0-0be9ae8b74df-000000,Sent
Simactrical Private Limited,info@simactricals.io,01090192b978542b-c8811d37-25a6-4ab1-a99c-75d86da777a4-000000,Sent
ANANJAYA LOGISTICS PRVATE LIMITED,jayansharma27@gmail.com,01090192b9785878-23f35d2d-fbd4-43eb-8f85-afaccc9c0a59-000000,Sent
KHOJI INFOTECH PRIVATE LIMITED,ramjigupta37411@gmail.com,01090192b97858d8-376f0be1-d019-4d39-b555-a8b9becdb510-000000,Sent
SALTY BREEZE SOLUTIONS,puneet@kartavya.org.in,01090192b9785939-3dad5eec-c77c-41ef-893b-10da4a627d32-000000,Sent
BHARATAI INNOVATIONS PRIVATE LIMITED,keshavjha9@gmail.com,01090192b97859e1-2551225c-8a45-46cb-a9d7-86f244f28c1e-000000,Sent
BARIGARH KRISHISAKTI PRIVATE LIMITED,nietdeepak123@gmail.com,01090192b9785a39-01ddcba1-7aa4-4ef6-b5a7-93000092a1c9-000000,Sent
GUDHGRAMS,ayushi@gudhgrams.com,01090192b9785ada-8b315001-1037-4568-84d6-10fae209cdca-000000,Sent
LegalEvolv AI Pvt Ltd,legalevolv@gmail.com,01090192b9785b35-0b59d0aa-1692-43cc-a4c5-19ecc2cc6ddb-000000,Sent
DELMINS FOOD PRIVATE LIMITED,office@delminsfood.com,01090192b9785b8e-3912f3a5-18a8-4c74-a7d9-3c9d5059e1f1-000000,Sent
DIGIVITY TECHNOLOGY PRIVATE LIMITED,digivity.in@gmail.com,01090192b9785be8-60b997df-53a9-4b2c-bfc7-7cdfef4a9f45-000000,Sent
VEER CONNECTS INDIA LLP,amitja_in@yahoo.com,01090192b9785c83-7fb20101-431f-4776-9909-6639e4c9bd30-000000,Sent
Valleycart organics private limited,Info.valleycart@gmail.com,01090192b97860cd-4bed88b8-4ad7-4315-9cd7-9e50babf3f80-000000,Sent
SOPHROS TECHNOLOGIES PRIVATE LIMITED,anurag16masih@gmail.com,01090192b9786151-c198b09c-fc74-4200-b694-8268cbadfda1-000000,Sent
Slaaang Media Private Limited,shivam@slaaang.com,01090192b97861c1-8e06deba-a821-4f9b-9c37-a6dd2dddc131-000000,Sent
Jansuvidha janausdhi Ecom pvt ltd,rc475226@gmail.com,01090192b978622d-5fa0e23b-c452-4327-9f82-0658a652bc53-000000,Sent
Geekchain Labs,aryan@decentraclasses.com,01090192b97862ad-94d6522d-01ad-4b5c-829c-1b683da6cac5-000000,Sent
Tekurious Pvt Ltd,steotia2004@gmail.com,01090192b978632c-a6138dc6-5bf8-49a6-8095-e9dc1bd246b0-000000,Sent
Rauda Solar Energy OPC pvt ltd,sujeetkmr54@gmail.com,01090192b97863a4-5c093f4d-0117-48f4-bc79-c5b9df95d2f4-000000,Sent
iwebro codeworld pvt ltd,iwebrocodeworld@gmail.com,01090192b978640e-d4c2d5f3-4e82-44c2-a45b-40122a453b07-000000,Sent
CEMENTOLIME SUSTAINABLE COATINGS PRIVATE LIMITED,amarteshsingh2507@gmail.com,01090192b9786483-b77e8f8b-e337-4666-878d-24b999ba258e-000000,Sent
EVATOZ SOLUTIONS PRIVATE LIMITED,info@eva2z.in,01090192b97864de-81556e2e-995b-4344-906a-eb82faf82675-000000,Sent
Zetrance Technology Private Limited,zetrancexr@gmail.com,01090192b9786955-21fee311-3d65-49c9-996f-0275644c0144-000000,Sent
sam df,arjungupta01gpl@gmail.com,01090192b97869b0-32ee4f0d-5832-4997-ac25-2113dd461d34-000000,Sent
AVMAY FOODS,avmayfoods@gmail.com,01090192b9786a29-31060948-7d23-4c53-8bd3-d98d70970033-000000,Sent
Nemade Industries Private Limited,jaycnemade@gmail.com,01090192b9786a80-1460122e-4979-4bf7-b515-f771045d2505-000000,Sent
Vpotential Private Limited,vpotential11@gmail.com,01090192b9786adc-a09f4ae8-b179-4ba1-bd20-698edf08f74e-000000,Sent
SCARLETBLINKS AROMA THERAPY PRIVATE LIMITED,richashuk99@gmail.com,01090192b9786b3a-466afeff-885d-4be9-8331-0bfb3e98a366-000000,Sent
INDIKRAFT ARTISAN VENTURES PRIVATE LIMITED,mk6650383@gmail.com,01090192b9786b8e-5135b7be-7c70-4f0d-9782-21089efbae62-000000,Sent
GAMING ECOSYSTEM PRIVATE LIMITED,aayogyadav128@gmail.com,01090192b9786bff-e96a5e6c-f83a-494e-9270-30db66185433-000000,Sent
COLLIP AUTOMATION PRIVATE LIMITED,info@collip.in,01090192b9786c64-c1134715-53e4-4100-805e-428a50f0fcfe-000000,Sent
SARG INNOVATION LABS PRIVATE LIMITED,shekhar24042000@gmail.com,01090192b9786cc1-8bdc4874-280e-4448-baa0-3dc42b02f141-000000,Sent
Gausco Prod Pvt Ltd,gausco.prod@gmail.com,01090192b9787114-e80b06bf-e8aa-44d5-b398-75c81ae424cd-000000,Sent
N Mag Ventures Private Limited,nmagventures@gmail.com,01090192b9787184-9a599287-02d0-403e-b5e0-9c37a50c9b37-000000,Sent
GENERA PICTURES PVT LTD,vinod.generapictures@gmail.com,01090192b97871ed-e75b0a7f-4348-45c5-b4e6-099e74f40eda-000000,Sent
GREENPAVAK biotech PVt Ltd,pavakbiotech@gmail.com,01090192b978726d-7a33b649-05b4-4402-9ed0-71823d80564b-000000,Sent
SAVVY SUPPLIES UMPI PRIVATE LIMITED,savvysuppliesumpi@gmail.com,01090192b97872d5-7b96fc67-ca64-45a0-a11f-468e687487e2-000000,Sent
FA SMARTSAVAARI MOBILITY PRIVATE LIMITED,fahmedlko@gmail.com,01090192b9787329-9504b860-bcd3-4f68-81f6-b60dab968858-000000,Sent
MDG Online Services Private Limited,mydailygoods.solutions@gmail.com,01090192b9787381-fa686b39-597f-4a94-a02c-a4e6dcad668d-000000,Sent
ISNIPER SOLUTIONS PRIVATE LIMITED,aashishkk1997@gmail.com,01090192b97873dc-f94ac654-b7e2-4dd2-82c6-73d9a21a73f2-000000,Sent
G P EDIBLEFOODS INDIA LLP,vipul.13oct@gmail.com,01090192b978742c-a99c38f1-c385-43b1-9d1f-c567cc5908a7-000000,Sent
Artificial Intelligence Robots Macrocosm Pvt Ltd,info@airm.co.in,01090192b9787498-dd6f417c-caed-4239-9155-6c2d9ecca73e-000000,Sent
Sonshiv Industries Private Limited,sonshivs@gmail.com,01090192b97878f5-fb6fe6d2-284f-47c8-80d5-b60665f976c1-000000,Sent
KISHAN GARUD PVT. LTD.,Kishangarudprivatelimited@gmail.com,01090192b9787960-66e94949-8699-4b77-aa98-f7dcaf709e06-000000,Sent
EVOLIFE SPACES PRIVATE LIMITED,amit.evolife@gmail.com,01090192b97879c6-2cb0bd37-dd31-4b04-91a5-da6d1e73a1f2-000000,Sent
ZENNIS KOTLIN HARRIES APPARELS PRIVATE LIMITED,arunodaykumarkubri8340@gmail.com,01090192b9787a23-6b42a42a-2dc9-4894-85a7-3f3d6439404b-000000,Sent
TRIPFOX TRAVELLERS LLP,yogendrasingh739303@gmail.com,01090192b9787a9e-e4718d25-ef42-4ac2-b927-17ea7b2fee83-000000,Sent
IRONMONGERS GLOBAL PRIVATE LIMITED,ironmongersglobal8@gmail.com,01090192b9787b1d-83d5d882-acda-4ff7-ade5-f0531b0cac1c-000000,Sent
BANDAMART RETAIL PRIVATE LIMITED,surendramishra.mishra@gmail.com,01090192b9787b83-aee975c8-bbec-4e40-b285-77282171eceb-000000,Sent
Takahuji motors India private limited,takhaujimotors@gmail.com,01090192b9787be5-0dd035bb-dd89-412f-9fe5-414799170384-000000,Sent
DRC EDUTECH PRIVATE LIMITED,rahulkumaree3rgpt@gmail.com,01090192b9787c58-5642c9e9-df27-4bc3-9414-7074781f2ac2-000000,Sent
DexIoT Technologies Private Limited,satayender@dexgo.co,01090192b9787cb4-f1456c9a-d0f0-43e6-97df-a56759bf4827-000000,Sent
VelvetSky Private Limited,velvetsky.pvt@gmail.com,01090192b9788199-8fb04fad-6df5-4665-a52a-9a6e61bfa2a1-000000,Sent
MYCO INFO SYSTEM LLP,mycolucknow@gmail.com,01090192b97881ed-0759dc93-2636-46e1-a3c3-f03e61e75914-000000,Sent
ENS Enterprises Private Limited,avinash.singh@ens.enterprises,01090192b9788298-31ce646f-c37d-4f76-ad2e-19c990c6ee58-000000,Sent
FoodieFix2024 Private Limited,foodiefix2024@gmail.com,01090192b978830b-f5747207-0731-436a-aecc-208deae859af-000000,Sent
CARTREFS INFOCOM PRIVATE LIMITED,info@cartrefs.com,01090192b9788398-f39fb4be-e4c9-4bab-aafa-afbf5dbe5638-000000,Sent
BLACCSCKULL PLATFORMS PRIVATE LIMITED,Rishabh.gupta@blaccsckull.com,01090192b9788429-8b1c9cd9-5a13-4155-974f-5802633c16f8-000000,Sent
FELIZ VIAJE HOLIDAYS PRIVATE LIMITED,Felizviaje31@gmail.com,01090192b978848d-e8f098ed-0cbd-4998-8393-510baa2dd9df-000000,Sent
xTerra Robotics Private Limited,xterrarobotics@gmail.com,01090192b9788511-8ef514a3-c035-447d-92ae-b530bdd159d9-000000,Sent
V & H FLY TECHNOLOGIES PRIVATE LIMITED,Viveksaxena122@gmail.com,01090192b9788563-12e824fd-0548-4c42-b9fd-ae78f4ff83ae-000000,Sent
Prayas Logistics India Private Limited,prayaslogisticsindia@gmail.com,01090192b97885c7-64287339-c8e8-442e-b8fc-d04af78fcb9a-000000,Sent
INDIBUS SOFTWARES SOLUTIONS PRIVATE LIMITED,surajsingh45908@gmail.com,01090192b9788a1b-5fdcfad4-c25b-45b0-a498-cca318ff4096-000000,Sent
TRIJAL ENERGY PRIVATE LIMITED,AKSHAYKHANDELWAL188@GMAIL.COM,01090192b9788a7a-135ef854-d84f-4b18-896f-c56c667857a7-000000,Sent
Hoverin Aerospace Private Limited,hoverinaerospace@gmail.com,01090192b9788ae6-b16b04e7-a412-40f6-b765-cef0e70e929f-000000,Sent
MANUPRA FOODS PRIVATE LIMITED,p.kverma030690@gmail.com,01090192b9788b3f-8a8e4575-1f85-4a1a-9f97-272e9b377af4-000000,Sent
Techethone India Private Limited,techethone@hotmail.com,01090192b9788ba7-071ab204-e7a4-4f9a-bb10-4ed850d0c6fa-000000,Sent
Acctax Unsiource Pvt Ltd,acctaxunisource@gmail.com,01090192b9788c1f-2ee3fff2-ba57-4714-93e9-f957f40a7033-000000,Sent
DeepMynd Innovative Technologies Private Limited,devadas.krishnan@gmail.com,01090192b9788c7b-5302584b-0557-4b47-9d4f-6b1143731684-000000,Sent
Kollarz and Kreazez Private Limited,vivek.chhabra@gmail.com,01090192b9788cfd-1e392b63-c92b-4198-a0d7-51e4489b3367-000000,Sent
RATNAVEENA PRODUCTIONS PRIVATE LIMITED,nileshmishra9559@gmail.com,01090192b9788d78-53a97309-7b9f-487a-901c-d1bfa1a282d8-000000,Sent
Brannia Digital Private Limited,rakesh.ranjan@brannia.com,01090192b9788dda-549e511f-4df8-4f60-a8c4-7e738042d834-000000,Sent
Dabotics India Private Limited,dabotics@gmail.com,01090192b9789235-3bf64dd8-8fb1-44b3-bf7b-12a1cf63b23e-000000,Sent
Naturagro Harvest Pvt Ltd,heyynayab@gmail.com,01090192b9789293-f6552267-cc8d-4f02-b15f-95e0588b4fe5-000000,Sent
VIRANCHI FUSION PULSE PRIVATE LIMITED,shwetanshu8211@gmail.com,01090192b97892e5-36fd67c3-5991-4e16-bb90-eceb2aa2e584-000000,Sent
GAIYYA MUMMA AGROTECHSOL PVT LTD,gaiyya.mumma@gmail.com,01090192b9789351-c51a125a-e914-4b38-818c-98ffa5b6161b-000000,Sent
Shisya Soft Tech India Private Limited,bharat.agnihotri.1988@gmail.com,01090192b97893cc-cf8f44d7-1796-4bbe-a530-78cecea81c71-000000,Sent
Lensroom Technologies Private Limited,ritiktripathidtu@gmail.com,01090192b978945a-1e6ac3c3-0618-4935-9cbe-a3de3c583386-000000,Sent
INNVOFY VENTURES,innvofyventures@gmail.com,01090192b97894d0-2b94fa36-9767-463c-8a11-e9a16dc73e38-000000,Sent
Inflato shield private limited,kswarn40@gmail.com,01090192b978951b-f875bd7f-c0ad-4965-b546-093228ff6b42-000000,Sent
Pyreign Technologies LLP,Pyreign@gmail.com,01090192b978956b-39311053-d8a6-4d8a-8c55-0f7c13dd1311-000000,Sent
Nurch Samaahar Private Limited,11radhikarastogi@gmail.com,01090192b9789624-7b68e55e-6182-4eb9-b80d-b26d267dee9d-000000,Sent
BUNDELKHAND DIGITAL LLP,rohitson988@gmail.com,01090192b9789a71-843fadca-d1ad-4be3-ac71-347315dc21fd-000000,Sent
SHRUTI MANJUSHA CREATIONS (OPC) PRIVATE LIMITED,shruti@siyasarees.com,01090192b9789add-02ad776c-17b2-4de6-91e3-bf63aa9f5a3c-000000,Sent
Hostelsnearme Enterprises Private Limited,aryamang.one@gmail.com,01090192b9789b38-eb6f359f-3148-4311-8e05-5dfcc4c949d5-000000,Sent
Shoaib Hussain Essentials Private Limited,sh458957@gmail.com,01090192b9789bcc-7370df2f-b9e3-42b1-acbf-81b379bec1a1-000000,Sent
EDUWOBIA PRIVATE LIMITED,dr.jitendraasingh@gmail.com,01090192b9789c1b-cadee901-dd6f-4719-bd27-df72c4ac0a84-000000,Sent
Happening Homes,idesigneraditya@gmail.com,01090192b9789c7e-ba8a8dc4-3958-4334-a0c2-b17c278a94fe-000000,Sent
Sanyamtra Squandering Private Limited,Namokar555@gmail.com,01090192b9789cff-3909ceef-a1c8-4549-9bdb-2854d7fba9e0-000000,Sent
Civiccraft Online Solutions Pvt Ltd,animesh11062005@gmail.com,01090192b9789d5f-4eddfd1d-713d-4f73-b411-e7c7abceaff5-000000,Sent
SpriteEra IT Solutions Private Limited,ajayverma917034@gmail.com,01090192b9789dca-eac2fee0-7492-4765-95ea-5069460226ad-000000,Sent
Skillship Edutech,info@skillship.in,01090192b9789e44-ddd534ac-dea8-4881-aeb2-f62546af49d1-000000,Sent
GAJARI BRISK PRIVATE LIMITED,gajaribrisk@gmail.com,01090192b978a28f-b2c7eb2a-8877-4998-9baf-aaca4288de87-000000,Sent
Innquete Private Limited,office.innquete@gmail.com,01090192b978a31d-f2fbbd5e-4592-4f2a-8855-eb193af84049-000000,Sent
GHAAD NATURALS PRIVATE LIMITED,ghaadnaturals@gmail.com,01090192b978a39d-316a211a-45d2-4680-a085-7cb63ee56f4a-000000,Sent
INNOVATIVE MODERN ENGINEERS PRIVATE LIMITED,hr@innovativess.in,01090192b978a3f4-3ab77f32-6671-4637-9f0a-276522b7d42d-000000,Sent
Fluxvisio Dynamics LLP,ishitachaturvedi3019@gmail.com,01090192b978a446-a0eb9520-9590-4086-a7d4-63ccccfc37d6-000000,Sent
MYOHO FOOD AND SERVICES PRIVATE LIMITED,madovermillets@gmail.com,01090192b978a4b6-00e92ec1-eb65-4471-8c51-c6e481efe37a-000000,Sent
HIND SVASTHYA HEALTHCARE PRIVATE LIMITED,manish022650@yahoo.com,01090192b978a518-81adbf7e-d1df-429f-8133-09a04bdb945f-000000,Sent
CONCREED SOLUTIONS PRIVATE LIMITED,cconcreed@gmail.com,01090192b978a576-bef9ed61-3efa-484d-a9c9-ad71bc3fe57d-000000,Sent
FLEXI INNOVATIONS PRIVATE LIMITED,flexiinnovations@gmail.com,01090192b978a5da-a2a95684-d36c-4b04-b796-52ae773ce40b-000000,Sent
GEMPERTSIN PRIVATE LIMITED,amitkumaraaa1@gmail.com,01090192b978a649-fdb6ca1d-eb2b-45d8-a3e6-e7d7af15d8e4-000000,Sent
Bhaiya Ji Online Private Limited,shailendra.singh.sbsgroup@gmail.com,01090192b978aaaf-af6b7b33-fff3-4195-a380-8e6bef597405-000000,Sent
COMPOSITE INNOVATIONS PRIVATE LIMITED,info.compositeinnovations@gmail.com,01090192b978ab0f-fd28322d-ad63-4c27-9e2a-daa39fe0b272-000000,Sent
OEX TECH SOLUTIONS PRIVATE LIMITED,devendra@aicodepro.com,01090192b978ab6e-0af0c0f2-1012-4b44-a380-06b4ab2ab2b9-000000,Sent
Prakir TheFinAcademy OPC Pvt Ltd,praveen.prakir@gmail.com,01090192b978ac11-371ed261-be91-47ec-9b3a-ae3d25318c72-000000,Sent
BURGER BUDDY,Finance@burgerbuddy.in,01090192b978ac6f-96406c08-9daa-42a1-87a9-b17219e4dba9-000000,Sent
HITANSHI GLOBAL PRIVATE LIMITED,mohitk.chauhan085@gmail.com,01090192b978acd3-a493e51f-fde8-4eb0-a4df-9a5eba124671-000000,Sent
Axmile Technology Private Limited,axmileindia@gmail.com,01090192b978ad35-69ad9260-e4e1-4a13-86fe-082efca3aec1-000000,Sent
MURSAN KAMALPUR GREEN ENERGY PRIVATE LIMITED,singhnoida@rediff.com,01090192b978adcf-76fc5dee-5abc-4a33-af76-dd756f6e42b8-000000,Sent
FINWORTH TECHNOLOGIES PRIVATE LIMITED,admin@finworth.app,01090192b978ae28-7eaa3b58-0ed4-461d-bdfb-06fb25eaece3-000000,Sent
Maraal Aerospace Private Limited,vivek@maraalaerospace.com,01090192b978ae9d-854a19fd-dcd7-42dc-9899-fab169eb547d-000000,Sent
BEKAR KO AAKAR,bekarkoaakar@gmail.com,01090192b978b2e2-5e15ff1c-d897-4392-bab9-02b0fd81d67f-000000,Sent
Mesavy Technologies Private Limited,nehul.agarwal@mesavy.ai,01090192b978b351-c311f4fa-2224-4018-ae74-310f08ce6e1d-000000,Sent
ESTATESCRIPT SOLUTIONS PRIVATE LIMITED,accounts@vaseeyatnama.com,01090192b978b3b4-b32bbbc1-89a2-4bd7-a233-c12d51c7f799-000000,Sent
MYRIAD SANSADHAN AND INFRATECH LLP,abhi.sri5@gmail.com,01090192b978b411-e28ca78f-6318-4457-b801-e3ddcf44ae18-000000,Sent
PHYSIO AI SOLUTIONS PRIVATE LIMITED,nobleptsolutions@gmail.com,01090192b978b477-ca947302-b88f-497c-9337-f761f1caa823-000000,Sent
NIVESH PROFITPULSE LLP,founder@chamberofsales.com,01090192b978b4c8-901365eb-eb25-49f2-87d7-8601f0ca273e-000000,Sent
SOULO LLP,soulocompany@gmail.com,01090192b978b529-238f42f0-e03f-4383-be2e-1c6cf8c8fb2d-000000,Sent
EVENT PLANET TECHNOLOGIES INDIA PRIVATE LIMITED i,rohityagya@eventplanet.in,01090192b978b57b-602e9204-70f0-4d7b-86c1-aedd53bac115-000000,Sent
Megdra Enterprises OPC Pvt Ltd,bhoopss@gmail.com,01090192b978b60a-f1e8d222-6715-435d-8228-efc551f3a772-000000,Sent
BITBATTLES ESP PRIVATE LIMITED,divyanshsrivastava.1301@gmail.com,01090192b978b6c1-04257e74-13a6-43ef-8636-461ce18995d9-000000,Sent
CLEANIXPRO SOLUTIONS LLP,Helpcleanix@gmail.com,01090192b978bb16-184be05d-a6e3-4b2c-b509-b1140eab73fa-000000,Sent
Laitkor Consultancy Services Private Limited,pankaj.rajpali@laitkor.com,01090192b978bb8a-0ce8dd33-231d-483c-a244-d98632903385-000000,Sent
Entreprenext Technologies Private Limited,neelesh.kapoor@gmail.com,01090192b978bbec-a988bd3d-505d-47fc-b039-43bcc20475cb-000000,Sent
PUSHVASEE CAREER PRIVATE LIMITED,info@workme.net.in,01090192b978bc67-09a2bd19-f98b-4d4e-8bff-9ad7103fbad8-000000,Sent
SOUMIEZ PROJECTS PRIVATE LIMITED,soumya.27091999@gmail.com,01090192b978bcc6-eeba0459-bc24-43e9-8b78-5bf9f7016dd8-000000,Sent
Kritishi Geospatial Private Limited,kritishigeospatial24@gmail.com,01090192b978bd27-91bb84f2-ca10-435d-8251-41e232b8ef82-000000,Sent
AMAZEMEDICS PRIVATE LIMITED,info@dodind.com,01090192b978bd9f-1703c5aa-b96a-4847-8bb5-20a17b7fa4bb-000000,Sent
cottoncode e retail private limited,sandalhansika1708@gmail.com,01090192b978be01-27e1aaef-e141-4a70-8442-e1804a9cf889-000000,Sent
CAREER CRAFT INNOVATIONS PRIVATE LIMITED,employmentmantras@gmail.com,01090192b978be7d-685c9fa5-22aa-4a1e-987b-45903d1d3fc2-000000,Sent
CORAZOR TECHNOLOGY PRIVATE LIMITED,Corazortechnology@gmail.com,01090192b978bed1-dfa9f31e-f998-45d7-8010-431acf7896ad-000000,Sent
Perpenny Works LLP,sirohi2307@gmail.com,01090192b978c318-3b8b7896-6090-48c7-a731-ec0d71d7306f-000000,Sent
Daimler Wheels Factory OPC Pvt Ltd,wheelsdaimler@gmail.com,01090192b978c372-4350ba93-4424-4317-b394-d34114bd8909-000000,Sent
Appilary Technologies Private Limited,avnish@appilary.com,01090192b978c3dd-8b93dd54-3917-4015-ae02-0c6abb79218b-000000,Sent
Rudrasaar Business Solutions Pvt Ltd,aakashchauhan9624@gmail.com,01090192b978c455-ca0f7d8a-007e-46d4-b161-960b64a9ead4-000000,Sent
Quice Marketing Private Limited,rajiv@quicemarketing.com,01090192b978c4b5-d695293a-30fd-4ef2-99b2-4e58a5ff4d72-000000,Sent
KADS Consultancy Private Limited,hr@kadsconsultancy.in,01090192b978c52f-5bc64b78-7ed7-43ef-b456-c35321bde665-000000,Sent
ROBUSTECH ALLOYS(INDIA) PRIVATE LIMITED,robustechalloys@gmail.com,01090192b978c5b2-7a65b2f7-7b69-48a7-9048-271cf732a2f1-000000,Sent
ADSYNC INNOVATE PRIVATE LIMITED,adsyncinnovate@gmail.com,01090192b978c615-14f9954c-851c-4ea8-8c00-f59df7f3c2c4-000000,Sent
WIZEEDUCAPATH SOLUTION LLP,info@wizeeducapath.com,01090192b978c6b6-2e757b90-b8a2-4d0d-8af7-4f8ae792e41b-000000,Sent
WHYTEMADE LABELS PRIVATE LIMITED,amerghauri@gmail.com,01090192b978c71d-3c765c40-0523-43b0-98aa-0e7a2813ca7e-000000,Sent
SUNRISE HARVEST FOODS PRIVATE LIMITED,shfpl2023@gmail.com,01090192b978cb6b-ceb04b98-9576-456b-a36b-55a6eae7742c-000000,Sent
Aarti rajly construction private limited,birender27@gmail.com,01090192b978cbdc-68f032f7-75bb-4d0c-81fe-cf316a3bb40d-000000,Sent
SHEORAN INDUSTRY PVTLTD,cneha8743@gmail.com,01090192b978cc38-9ff11091-ce3e-4b95-9542-13f535f9622b-000000,Sent
Iara Food Products Private Limited,anish.mathew@iarafoods.com,01090192b978cc8a-c9508ea5-c38d-4f32-b3e5-cfbabda9cfb4-000000,Sent
Chain Magician Lab Private Limted,chainmagicianlab@gmail.com,01090192b978cd11-bfd78640-fab4-403a-a257-ef882fcf2584-000000,Sent
ACRIOLIS INDIA MOTORS,ayushsinghjadon@live.com,01090192b978cd6c-c2a111c6-6a29-4f3b-ab78-4a4a603a7e1b-000000,Sent
HOLISTIFY TECHNOLOGIES PRIVATE LIMITED,holistifytechnologies@gmail.com,01090192b978cdd4-e030a46b-8519-405b-bc00-24ed2021caf0-000000,Sent
SleekCare Private Limited,iamrao1504@gmail.com,01090192b978ce2d-a61b113c-2803-4e4e-aba4-6b3a8597693c-000000,Sent
ENCODERSPRO PRIVATE LIMITED,parthawasthi0007@gmail.com,01090192b978ce80-32ad52bb-0409-4093-8ab9-83a2f79608f6-000000,Sent
INDUS AI PRIVATE LIMITED,vivekgupta668@gmail.com,01090192b978cef8-2a3303f2-1664-45db-a9f2-a5f398b5cad2-000000,Sent
GROVYO PLATFORMS PRIVATE LIMITED,grovyoinc@gmail.com,01090192b978d364-463c6caa-5c50-4baf-8f10-d69c85a718a7-000000,Sent
FBoost Agro Pvt Ltd,nitu0307@gmail.com,01090192b978d3c4-a90d1bf4-13e6-4ca5-897f-fc41ac1e810e-000000,Sent
UnoMiru Global Private Limited,amit@unomiru.com,01090192b978d438-f4ff1c03-8fd6-40fe-893f-b061d9f37256-000000,Sent
KPB SUPPORTS SOLUTIONS PRIVATE LIMITED,Info@kpbsolution.in,01090192b978d494-2b215d82-c242-4277-b5db-5417ba7c144c-000000,Sent
PRAYAGRAJ PORT AND SHIPPING SERVICES LLP,ajitojha@hotmail.com,01090192b978d4f3-a2ef0f47-5f5c-4fd1-840a-baaa15dbfd5b-000000,Sent
Ferriway Technologies Private Limited,ferriwayltd@gmail.com,01090192b978d558-e64b3027-6f3c-4edb-97df-6e1274af09f0-000000,Sent
Saurya Ujjwala Private Limited,arunsaha@yahoo.com,01090192b978d5d6-ff2e35b1-9999-4ce5-9e12-be2535358690-000000,Sent
Tiwar Empire Private Limited,tiwarpvtltd@gmail.com,01090192b978d651-c05dbea0-4b64-485b-a2a7-971aebaf179c-000000,Sent
SUSTAINICO LOGISTICS PRIVATE LIMITED,sustainility@gmail.com,01090192b978d6e0-41bee352-3400-429b-ae1b-4e713b354927-000000,Sent
Ubalance Lifestyle Pvt Ltd,gurmeet@ubalancenaturals.com,01090192b978d740-6e148f61-cddf-45f5-a6a6-9b95f71d08e0-000000,Sent
TUMAAS MedTech Private Limited,drvinays14@gmail.com,01090192b978dbb0-193249b5-1250-4d2b-bb14-4bf34a8b8207-000000,Sent
VAYUSOFT LABS PRIVATE LIMITED,vayusoftlabs@gmail.com,01090192b978dc29-56c7e1cf-6a42-407a-8c63-119da2384b9f-000000,Sent
UMAGA EDUTECH PRIVATE LIMITED,umagaedutech@gmail.com,01090192b978dc83-713aef5e-5a98-452b-a174-a65e401100f1-000000,Sent
CHEMBIOBRIDGE RESEARCH AND SCIENTIFIC INNOVATIONS PRIVATE LIMITED,94dollysharma94@gmail.com,01090192b978dcfb-502ab65e-6c18-4e2f-96c8-c1d026ccf725-000000,Sent
ASAA MANPOWER & SERVICES PRIVATE LIMITED,ashishkpandey9140@gmail.com,01090192b978dd4b-9718d606-ecaa-478a-b70a-567749af9281-000000,Sent
Fabzie Private Limited,fabzie1430@gmail.com,01090192b978dd9c-178b71c9-ec1b-4dea-840c-d6473435938c-000000,Sent
Asuman Healthtech Private Limited,YOGI_IGURU@YAHOO.COM,01090192b978de09-d0225075-a5da-4217-ab18-ddb24f158346-000000,Sent
NAVDHI SOLUTIONS (OPC) PRIVATE LIMITED,tenguriya.nishi@gmail.com,01090192b978de7a-3a8c734e-3157-458a-94ed-7a94ca4fbc54-000000,Sent
Black Mass Energies Private Limited,shivam@blackmassenergies.in,01090192b978defb-378d4bd6-3d36-4d62-9bf3-a68599652a89-000000,Sent
Erucanavis Technologies Pvt Ltd,aviaggarwalagg@gmail.com,01090192b978df55-c0ff3f81-bba7-4b17-9860-27867f36a99a-000000,Sent
ARkitaab Private Limited,arkitaab@gmail.com,01090192b978e39c-fd733577-626f-4711-b91b-ce64a56944ff-000000,Sent
TAKHAUJI MOTORS INDIA PRIVATE LIMITED,takhaujimotor@gmail.com,01090192b978e424-9155a15d-540c-4771-8956-2bd1f6610989-000000,Sent
Ra Side Channel Cyber Security,paritoshroy1994.work@gmail.com,01090192b978e4b6-4d8e5c68-2561-4089-ad65-ce4866afbc26-000000,Sent
KALA KUL ECO INTERNATIONAL PRIVATE LIMITED,astha2986@gmail.com,01090192b978e512-9f4bab79-d632-460d-9778-11abde35dd57-000000,Sent
HINDCARE MEDTECH PRIVATE LIMITED,drayushpratp@gmail.com,01090192b978e597-974ec49b-ee66-46f6-acef-b7be01883731-000000,Sent
Skymute technology private limited,aayushdhama@skymute.com,01090192b978e5fd-7a396698-e55a-4ee7-b85f-581d3417f0ed-000000,Sent
Gettobyte Technologies Private Limited,contact@gettobyte.com,01090192b978e65f-d28e53e1-3f68-490b-bc96-1e48c0cc1193-000000,Sent
